latitude,longitude,Distance_y,Rating_y,Review Count,Categories_y,Price_y
40.740397,-74.004788,943,5,1211,"Mediterranean Restaurant, Bar",5
40.735115,-74.000649,1000,5,5678,"Bakery, Restaurant",5
40.733577,-74.001636,15,2,5144,"American Restaurant, Steakhouse",1
40.74058,-74.007983,312,1,4730,"French Restaurant, New American Restaurant",4
40.740848,-74.008037,376,1,3352,"Beer Garden, BBQ Joint, Italian Restaurant",2
40.73263,-74.006707,264,3,6611,"Roof Deck, Skating Rink",5
40.740898,-74.00817,471,1,1512,Garden,4
40.732056,-74.007994,725,1,319,"Night Club, Lounge, French Restaurant",2
40.741236,-74.007659,697,2,6121,Grocery Store,1
40.735081,-73.999905,770,4,140,Car Dealership,5
40.740154,-74.001808,391,1,2380,"Bakery, American Restaurant, French Restaurant",1
40.731772,-74.004533,1408,5,1268,"Burger Joint, Chinese Restaurant",2
40.740868,-74.003321,1066,1,242,Sushi Restaurant,4
40.73487,-73.999722,681,1,2905,"Coffee Shop, Restaurant",2
40.732846,-74.010645,1000,4,1850,Italian Restaurant,5
40.740159,-74.001634,932,2,2173,Hiking Trail,4
40.728499,-74.007853,638,2,4071,"Lounge, Cocktail Bar",4
40.727156,-74.007669,1543,1,4631,"Bakery, Café, Restaurant",2
40.730369,-74.00653,422,1,1903,"Comfort Food Restaurant, New American Restaurant",5
40.730314,-74.006571,484,1,5006,"Lounge, Wine Bar, Burger Joint",1
40.727642,-74.00698,697,3,5745,"New American Restaurant, Seafood Restaurant",1
40.730582,-74.006626,932,2,142,Israeli Restaurant,1
40.726688,-74.006995,654,2,3443,"Café, Coffee Shop, Salad Restaurant",4
40.731114,-74.006909,1396,4,3316,"Café, Coffee Shop, Restaurant",1
40.730296,-74.011199,602,4,355,"New American Restaurant, Vegan and Vegetarian Restaurant",5
40.729091,-74.011849,1186,1,3970,Dog Park,2
40.727168,-74.011162,1551,4,6654,Soccer Field,1
40.728383,-74.004181,1054,5,3120,Tennis Court,3
40.725865,-74.009495,911,3,6303,Indie Movie Theater,4
40.73263,-74.006707,219,4,3245,"Pub, American Restaurant",2
40.726112,-74.008369,1017,4,4383,Garden,4
40.732056,-74.007994,1004,5,2768,"Cocktail Bar, Lounge",2
40.729147,-74.003862,517,3,6744,Grocery Store,1
40.729415,-74.003916,1531,5,2201,"Café, Restaurant",5
40.729748,-74.00358,907,2,6647,"Burger Joint, Pizzeria, American Restaurant",4
40.732846,-74.010645,72,5,3603,"Beer Bar, Restaurant",4
40.725298,-74.01052,1390,4,3490,Hiking Trail,3
40.725823,-74.005084,1457,1,6325,Park,1
40.726171,-74.004224,833,3,6222,Grocery Store,1
40.731772,-74.004533,1324,4,3404,"Brewery, American Restaurant",5
40.730189,-74.003248,616,4,5428,Sushi Restaurant,2
40.732947,-74.007659,1585,3,1939,Japanese Restaurant,3
40.72702,-74.00273,1327,5,5114,French Restaurant,4
40.727296,-74.002523,461,5,206,"American Restaurant, French Restaurant, Mediterranean Restaurant",5
40.733047,-74.007247,1356,1,6631,"Udon Restaurant, Noodle Restaurant",4
40.731003,-74.003062,380,3,5098,Korean Restaurant,4
40.729995,-74.002455,935,5,6078,"Cheese Store, Gourmet Store",5
40.732655,-74.009764,732,4,1363,"Salad Restaurant, Dining and Drinking, Vegan and Vegetarian Restaurant",2
40.724553,-74.008177,232,2,1704,"Arts and Entertainment, Gay Bar, Restaurant",2
40.733279,-74.006645,269,1,2815,Roof Deck,1
40.723952,-74.010423,1293,4,4199,Coffee Shop,3
40.732641,-74.004306,1491,4,5404,"Cocktail Bar, Greek Restaurant, Mediterranean Restaurant",1
40.723631,-74.008358,90,1,4750,French Restaurant,3
40.725162,-74.003617,268,5,245,"Bakery, Café, Restaurant",3
40.726058,-74.00243,138,1,1624,Sushi Restaurant,2
40.729532,-74.001607,1232,5,42,Sushi Restaurant,5
40.728941,-74.00154,1307,3,230,"Coffee Shop, Deli, Mexican Restaurant",4
40.728773,-74.001751,529,5,2336,"Bar, Seafood Restaurant",2
40.731132,-74.002281,183,1,6965,Italian Restaurant,1
40.725397,-74.002928,1172,2,2794,Italian Restaurant,2
40.734122,-74.007377,425,3,2248,"French Restaurant, Sushi Restaurant, New American Restaurant",3
40.7342,-74.010481,421,1,2739,"Café, Coffee Shop, Restaurant",1
40.733806,-74.005138,1375,3,1369,Park,5
40.733199,-74.003629,1363,2,2509,Italian Restaurant,5
40.734437,-74.009704,1563,2,5578,Italian Restaurant,4
40.725097,-74.002043,348,1,3487,Park,1
40.713644,-73.988802,1286,1,513,"Wine Bar, Italian Restaurant, Mediterranean Restaurant",5
40.714125,-73.986988,1550,3,1357,French Restaurant,5
40.714178,-73.987034,19,3,5994,"Cocktail Bar, Restaurant",4
40.713851,-73.989159,915,3,963,"Cocktail Bar, American Restaurant, Mediterranean Restaurant",2
40.713937,-73.989948,710,3,3112,Restaurant,3
40.713889,-73.989728,701,1,3920,"Cantonese Restaurant, Dim Sum Restaurant",4
40.714301,-73.990443,1597,1,1665,"Night Club, Dive Bar, American Restaurant",4
40.71422,-73.985464,956,4,1362,"Wine Bar, Coffee Shop, Restaurant",1
40.715168,-73.990302,1259,3,3398,Spanish Restaurant,3
40.715144,-73.991174,736,4,1810,"Coffee Shop, Restaurant",5
40.714594,-73.991589,1024,2,1477,"American Restaurant, Vegan and Vegetarian Restaurant, Restaurant",1
40.71472,-73.990896,1221,3,408,"New American Restaurant, Dive Bar",1
40.714924,-73.99134,798,2,6526,"Wine Bar, Cocktail Bar",1
40.715718,-73.989887,874,1,6467,"Mediterranean Restaurant, Spanish Restaurant",3
40.71629,-73.988688,64,1,2677,"Cantonese Restaurant, Dumpling Restaurant, Fast Food Restaurant",3
40.714589,-73.991763,563,5,6887,"Bagel Shop, Bakery, American Restaurant",2
40.714208,-73.991879,989,2,3825,"Greek Restaurant, Mediterranean Restaurant, Middle Eastern Restaurant",3
40.709975,-73.984905,1554,1,1065,"Bakery, Dessert Shop, Middle Eastern Restaurant",5
40.715082,-73.991477,1363,2,2238,"Arts and Entertainment, Restaurant",1
40.715504,-73.991843,96,1,790,"Cocktail Bar, Restaurant",3
40.71574,-73.991637,1383,3,4218,"Deli, Italian Restaurant, Sandwich Spot",4
40.715235,-73.983845,942,2,3289,Pizzeria,2
40.714473,-73.982113,661,3,6838,Arts and Entertainment,5
40.712473,-73.994212,1400,4,6337,"Café, Coffee Shop, Restaurant",2
40.714106,-73.993665,1581,3,5127,"Diner, American Restaurant, Sandwich Spot",4
40.712418,-73.994253,278,1,2389,"Dessert Shop, Chinese Restaurant",2
40.715088,-73.993267,99,1,5655,Cocktail Bar,1
40.718143,-73.987975,620,3,4966,Chinese Restaurant,2
40.718106,-73.987692,1179,2,6215,"Beer Bar, Cocktail Bar, Wine Bar",1
40.715043,-73.982965,1504,5,1022,Movie Theater,2
40.714372,-73.981847,223,3,3547,"Burger Joint, Diner, American Restaurant",4
40.712665,-73.995092,1234,4,276,"Latin American Restaurant, Mexican Restaurant, Spanish Restaurant",1
40.711149,-73.981372,36,3,4113,"Bakery, Cantonese Restaurant",4
40.713926,-73.98039,587,2,5479,"Bike Trail, Race Track",4
40.712821,-73.995316,744,5,1135,Bicycle Store,1
40.716974,-73.993298,1075,3,4402,Coffee Shop,2
40.718234,-73.992605,842,5,4026,Cantonese Restaurant,1
40.711732,-73.979737,1109,1,1959,Thai Restaurant,1
40.713719,-73.996006,703,2,3427,Playground,5
40.718861,-73.991364,298,2,2794,Szechuan Restaurant,5
40.719255,-73.984745,186,5,3350,"Cocktail Bar, Speakeasy, Restaurant",5
40.719662,-73.989649,1437,1,4323,"Filipino Restaurant, Thai Restaurant, Vietnamese Restaurant",2
40.711674,-73.995839,1247,3,812,"Café, American Restaurant, Comfort Food Restaurant",4
40.719464,-73.985015,334,3,6579,Music Store,3
40.719636,-73.990609,1437,2,74,"Dining and Drinking, New American Restaurant, Asian Restaurant",1
40.713633,-73.997181,1260,1,2404,"Cocktail Bar, Burger Joint, Sandwich Spot",1
40.715034,-73.997237,1272,1,2911,"Cantonese Restaurant, Dim Sum Restaurant",4
40.713846,-73.997277,850,1,6819,Chinese Restaurant,2
40.716281,-73.99698,1249,2,404,"Tea Room, Cantonese Restaurant, Noodle Restaurant",1
40.715036,-73.997149,1246,1,2611,"Coffee Shop, Restaurant",3
40.721514,-73.975012,728,1,710,Cantonese Restaurant,4
40.721662,-73.973533,1510,3,6368,Playground,4
40.713926,-73.98039,887,3,1190,Track,4
40.712799,-73.9762,1205,2,5384,Bicycle Store,2
40.714473,-73.982113,690,5,1720,Sculpture Garden,5
40.714372,-73.981847,987,5,4042,"Café, Coffee Shop, Restaurant",1
40.723673,-73.978937,1361,1,95,"Latin American Restaurant, Mexican Restaurant, Spanish Restaurant",3
40.723621,-73.978891,708,1,3605,"Beer Bar, Beer Garden, Deli",2
40.722969,-73.983057,1036,3,3795,"Diner, Fried Chicken Joint, American Restaurant",2
40.723841,-73.978725,876,2,5251,"Cocktail Bar, American Restaurant",3
40.715235,-73.983845,876,2,2399,Cocktail Bar,3
40.719255,-73.984745,1520,2,4054,Arts and Entertainment,3
40.721159,-73.984164,115,4,6590,"Filipino Restaurant, Thai Restaurant, Vietnamese Restaurant",4
40.720771,-73.984542,1276,4,1057,"Café, Coffee Shop, Mediterranean Restaurant",1
40.719464,-73.985015,1093,3,759,"Performing Arts Venue, Bar, Dining and Drinking",1
40.721113,-73.983857,410,5,4776,"Dining and Drinking, New American Restaurant, Asian Restaurant",1
40.711732,-73.979737,1015,1,2887,"Bakery, American Restaurant, Southern Food Restaurant",3
40.724002,-73.98074,1069,2,5604,Playground,3
40.7191,-73.98452,1053,1,5764,Garden,4
40.724126,-73.980134,898,1,6680,"Café, Coffee Shop, Sandwich Spot",5
40.715043,-73.982965,572,5,3373,"Café, Japanese Restaurant, Sandwich Spot",1
40.717996,-73.985437,800,1,3479,"Burger Joint, Diner, American Restaurant",5
40.722859,-73.98314,1519,1,27,"Music Venue, Chinese Restaurant, Noodle Restaurant",4
40.716555,-73.966875,1079,2,4185,Japanese Restaurant,3
40.714812,-73.967506,455,2,2750,Park,1
40.723019,-73.98319,1430,3,2688,Park,4
40.715851,-73.966978,442,3,2882,Bookstore,5
40.720695,-73.985369,1390,1,3210,"Beer Bar, Brewery, Restaurant",5
40.720501,-73.984575,30,2,164,"Wine Bar, Argentinian Restaurant, Steakhouse",3
40.724502,-73.980192,1011,2,2005,Ramen Restaurant,1
40.725105,-73.977858,1084,2,4204,"Sake Bar, Japanese Curry Restaurant, Sushi Restaurant",5
40.725105,-73.977858,1559,4,6600,"Café, Coffee Shop, Restaurant",1
40.722404,-73.983995,717,1,416,Cocktail Bar,3
40.724402,-73.979926,1596,5,3149,"Wine Bar, Italian Restaurant",3
40.716239,-73.966601,645,1,4832,Sushi Restaurant,1
40.718574,-73.986027,1493,5,6586,Pizzeria,4
40.72432,-73.978962,260,4,2944,"Bar, Café, Japanese Restaurant",3
40.724676,-73.98177,1311,4,6277,Mexican Restaurant,1
40.725357,-73.978523,256,2,697,"Deli, Sandwich Spot",5
40.724171,-73.982493,1586,3,118,Park,5
40.72293,-73.982488,496,1,2508,Italian Restaurant,2
40.716966,-73.965625,244,3,2529,"Cocktail Bar, Seafood Restaurant, Steakhouse",3
40.724053,-73.982837,1404,4,1627,Furniture and Home Store,3
40.713166,-73.968576,301,5,1306,"Chinese Restaurant, New American Restaurant",1
40.723927,-73.983531,1394,5,3355,Dog Park,3
40.718713,-73.986862,1150,3,3538,"Wine Bar, Tapas Restaurant",2
40.71422,-73.985464,1287,1,404,Mexican Restaurant,3
40.711188,-73.977926,1400,4,3093,Spanish Restaurant,2
40.725476,-73.978091,656,3,2582,Music Venue,1
40.725111,-73.981613,596,5,6051,"Cocktail Bar, Restaurant",3
40.697381,-73.972021,1360,3,89,"Café, Coffee Shop, Restaurant",1
40.69811,-73.970959,1589,5,4900,Coffee Shop,2
40.698158,-73.971179,943,2,3808,"Bagel Shop, Bakery, Restaurant",1
40.69811,-73.970959,1212,2,696,Coffee Shop,1
40.697448,-73.96753,1223,3,6061,Brewery,3
40.698563,-73.980182,1021,1,1997,"Pizzeria, Italian Restaurant",4
40.696792,-73.967854,1513,5,3255,Farm,1
40.696201,-73.967787,900,3,5857,"Liquor Store, Wine Store",1
40.693288,-73.970412,463,4,4799,"Bakery, Vegan and Vegetarian Restaurant",3
40.693358,-73.969247,1209,2,4863,"Wine Bar, Italian Restaurant, Mediterranean Restaurant",2
40.693345,-73.971733,751,1,1418,Bar,2
40.693255,-73.969069,219,4,746,Deli,3
40.693063,-73.972202,235,5,6619,"Pub, American Restaurant",3
40.693008,-73.96823,1436,3,4221,Real Estate Agency,4
40.693464,-73.967288,41,1,900,Thai Restaurant,1
40.698563,-73.980182,1581,4,5046,Gourmet Store,2
40.693672,-73.965595,259,1,4544,Park,4
40.693803,-73.964728,205,1,5920,"Liquor Store, Wine Store",2
40.698576,-73.977696,980,3,4998,"Café, Pie Shop, Restaurant",4
40.693255,-73.965055,785,2,12,"Wine Bar, Restaurant, Winery",1
40.691738,-73.971322,571,1,2241,Grocery Store,3
40.693165,-73.966404,580,3,4012,"Wine Bar, Restaurant",1
40.691796,-73.971193,1004,4,6270,Cambodian Restaurant,2
40.694013,-73.962947,941,2,309,Sandwich Spot,2
40.698765,-73.978663,154,5,3249,Sushi Restaurant,1
40.69877,-73.978489,1371,2,4209,Grocery Store,3
40.694093,-73.961947,483,2,1391,Burger Joint,5
40.69877,-73.978489,842,2,4097,"Coffee Shop, Restaurant",3
40.691786,-73.975555,686,2,455,"Arts and Entertainment, Bar",3
40.69877,-73.978489,118,3,1340,"Picnic Area, Playground",2
40.697508,-73.977305,1114,3,3852,Pizzeria,5
40.699803,-73.980187,806,4,3470,"Picnic Area, Playground",3
40.699803,-73.980187,136,5,5742,"Bar, Distillery, Restaurant",4
40.689706,-73.97072,1067,2,6476,"Cocktail Bar, Whisky Bar, Coffee Shop",3
40.689751,-73.971027,1142,3,1421,"American Restaurant, South American Restaurant, Spanish Restaurant",3
40.69177,-73.964125,1567,3,4922,"Cocktail Bar, Italian Restaurant, Mediterranean Restaurant",1
40.68985,-73.97138,912,1,2926,Sculpture Garden,3
40.69061,-73.975161,1390,3,6035,Cocktail Bar,3
40.690062,-73.965499,843,2,2983,Tennis Court,5
40.689684,-73.969541,1432,5,5326,Diner,2
40.690238,-73.972965,1340,1,383,Italian Restaurant,3
40.689858,-73.973081,575,2,5424,Dog Park,3
40.689633,-73.969408,1570,1,6168,"Farmers Market, Fruit and Vegetable Store, Grocery Store",3
40.689488,-73.972389,1180,4,1141,"Cocktail Bar, Sports Bar, American Restaurant",5
40.689378,-73.970881,470,3,3304,"Cocktail Bar, Israeli Restaurant, Mediterranean Restaurant",3
40.689331,-73.968611,901,1,4721,Caribbean Restaurant,2
40.689367,-73.97328,308,2,2250,Indian Restaurant,4
40.689324,-73.968873,220,3,5877,New American Restaurant,3
40.689422,-73.973239,909,5,3741,Vietnamese Restaurant,3
40.694227,-73.960992,863,5,1448,"Cocktail Bar, Japanese Restaurant",3
40.719255,-73.984745,466,1,1950,Bar,1
40.719464,-73.985015,1469,2,1961,"Filipino Restaurant, Thai Restaurant, Vietnamese Restaurant",3
40.720771,-73.984542,1379,5,5313,"Dining and Drinking, New American Restaurant, Asian Restaurant",1
40.720695,-73.985369,906,4,2892,"Performing Arts Venue, Bar, Dining and Drinking",2
40.721159,-73.984164,854,5,2090,"Wine Bar, Argentinian Restaurant, Steakhouse",5
40.718143,-73.987975,529,4,4311,"Café, Coffee Shop, Mediterranean Restaurant",3
40.718106,-73.987692,896,3,6904,"Beer Bar, Cocktail Bar, Wine Bar",4
40.715235,-73.983845,977,5,868,Movie Theater,1
40.722969,-73.983057,578,4,3302,Arts and Entertainment,3
40.714473,-73.982113,971,2,373,"Cocktail Bar, American Restaurant",3
40.722859,-73.98314,354,1,6480,"Café, Coffee Shop, Restaurant",1
40.723019,-73.98319,1546,2,50,Japanese Restaurant,4
40.71629,-73.988688,734,1,5737,Bookstore,3
40.722159,-73.987085,702,5,1265,"Bagel Shop, Bakery, American Restaurant",4
40.715043,-73.982965,1256,3,110,"Ice Cream Parlor, Restaurant",4
40.722771,-73.986367,1554,2,1982,"Burger Joint, Diner, American Restaurant",5
40.71422,-73.985464,927,5,465,Italian Restaurant,5
40.722257,-73.987438,828,2,4297,Spanish Restaurant,4
40.719662,-73.989649,1468,3,5213,"Deli, American Restaurant, Sandwich Spot",5
40.714372,-73.981847,1444,4,374,"Café, American Restaurant, Comfort Food Restaurant",2
40.72293,-73.982488,41,1,1700,"Latin American Restaurant, Mexican Restaurant, Spanish Restaurant",2
40.721632,-73.988592,498,2,3861,"Cocktail Bar, Seafood Restaurant, Steakhouse",1
40.714178,-73.987034,1583,4,3336,Korean Restaurant,5
40.713926,-73.98039,1543,4,5755,"Cocktail Bar, American Restaurant, Mediterranean Restaurant",4
40.721003,-73.98992,1008,2,310,Bicycle Store,5
40.723927,-73.983531,211,4,6355,"Whisky Bar, Restaurant, Winery",1
40.714125,-73.986988,1266,3,3437,"Wine Bar, Tapas Restaurant",4
40.72051,-73.990207,1410,3,4644,"Cocktail Bar, Restaurant",4
40.722612,-73.988281,1030,2,6259,"Cocktail Bar, American Restaurant, Australian Restaurant",5
40.719636,-73.990609,1527,3,1332,Gourmet Store,2
40.724171,-73.982493,725,3,5698,"Cocktail Bar, Burger Joint, Sandwich Spot",1
40.724053,-73.982837,1349,2,6401,Italian Restaurant,3
40.715718,-73.989887,53,1,3945,"Chinese Restaurant, New American Restaurant",2
40.724002,-73.98074,696,5,2584,"Cantonese Restaurant, Dumpling Restaurant, Fast Food Restaurant",4
40.723621,-73.978891,1268,4,3107,Garden,1
40.723673,-73.978937,1407,4,4410,"Diner, Fried Chicken Joint, American Restaurant",4
40.724051,-73.982924,1562,1,4788,"Beer Bar, Beer Garden, Deli",4
40.724676,-73.98177,885,1,1712,Ramen Restaurant,1
40.724126,-73.980134,928,5,802,"Deli, Sandwich Spot",5
40.718861,-73.991364,283,5,6122,"Café, Japanese Restaurant, Sandwich Spot",3
40.713851,-73.989159,609,4,2971,"Cocktail Bar, Speakeasy, Restaurant",5
40.724659,-73.982381,1078,4,5470,Restaurant,3
40.715168,-73.990302,1489,3,1080,Park,4
40.721032,-73.990838,119,5,3966,"Coffee Shop, Restaurant",5
40.723841,-73.978725,108,5,2399,"Café, Tea Room, Restaurant",3
40.722782,-73.989947,58,1,140,Cocktail Bar,1
40.713644,-73.988802,1387,2,4805,"Cocktail Bar, Lounge, Restaurant",4
40.724502,-73.980192,1416,3,1106,French Restaurant,5
40.715144,-73.991174,1397,2,1053,"Sake Bar, Japanese Curry Restaurant, Sushi Restaurant",2
40.714301,-73.990443,206,5,4088,"American Restaurant, Vegan and Vegetarian Restaurant, Restaurant",1
40.795622,-73.935931,658,4,5510,"Wine Bar, Coffee Shop, Restaurant",4
40.793765,-73.936735,259,2,3313,"BBQ Joint, Hawaiian Restaurant, Japanese Restaurant",1
40.793993,-73.934251,1549,5,3735,"Picnic Area, Playground",1
40.794599,-73.933794,487,3,1241,Italian Restaurant,3
40.796134,-73.934945,303,2,2261,"Café, Coffee Shop, Sandwich Spot",5
40.797107,-73.934895,187,2,5581,"Beer Bar, American Restaurant",4
40.792098,-73.938507,363,1,2980,Pizzeria,1
40.793553,-73.940661,758,4,5941,Deli,3
40.79294,-73.93325,334,2,1951,Steakhouse,5
40.797221,-73.938746,399,3,5183,Hiking Trail,5
40.797768,-73.934395,780,4,4400,"Fast Food Restaurant, Latin American Restaurant, Taco Restaurant",5
40.795111,-73.932808,569,5,5376,"Bakery, Dessert Shop, American Restaurant",5
40.792688,-73.940715,394,4,6473,"Beer Store, Liquor Store, Wine Store",5
40.79116,-73.939302,1269,4,5872,"Latin American Restaurant, Mexican Restaurant",2
40.795323,-73.930936,1508,3,2304,"Latin American Restaurant, Burrito Restaurant, Tex-Mex Restaurant",1
40.798537,-73.9339,1080,3,1980,"Drugstore, Grocery Store",3
40.798209,-73.934062,1354,1,703,"Beer Garden, Comfort Food Restaurant, Latin American Restaurant",2
40.798515,-73.938796,267,2,80,"Mexican Restaurant, Salad Restaurant",1
40.798996,-73.941,865,3,3490,"Cocktail Bar, Mexican Restaurant, Tapas Restaurant",5
40.799886,-73.935963,1175,5,6697,"Bakery, Coffee Shop",2
40.798925,-73.941653,1529,4,1176,Caribbean Restaurant,3
40.799243,-73.935763,1337,5,5194,Mexican Restaurant,1
40.799403,-73.939923,619,5,2444,"Burger Joint, American Restaurant, Fast Food Restaurant",2
40.799352,-73.93979,985,4,6674,Mexican Restaurant,4
40.801072,-73.938063,1097,2,458,Thai Restaurant,2
40.799144,-73.939519,1590,1,350,Grocery Store,3
40.792993,-73.945448,1506,4,5466,"Café, Coffee Shop, Restaurant",4
40.789495,-73.943041,620,3,399,"Beer Bar, American Restaurant",3
40.799654,-73.942643,639,2,1705,Thai Restaurant,5
40.799477,-73.943205,1464,3,2625,"Pizzeria, Fast Food Restaurant, Italian Restaurant",4
40.792279,-73.945902,655,1,137,Garden Center,1
40.801315,-73.937023,1341,4,1149,"Cocktail Bar, Tapas Restaurant",1
40.790957,-73.9469,487,5,5486,Organization,4
40.803047,-73.934859,391,2,1909,"Beer Bar, New American Restaurant",4
40.801284,-73.942268,755,1,490,Library,2
40.802614,-73.936897,612,3,2978,African Restaurant,2
40.788072,-73.941719,477,5,5193,"Diner, American Restaurant, Fast Food Restaurant",4
