station_index,poi_name,latitude,longitude,address,distance,category,popularity
5,Hungry Ghost,40.683881,-73.968792,810 Fulton St,505,Coffee Shop,
5,The Barlow,40.675358,-73.963011,655 Grand Ave,605,"Cocktail Bar, Restaurant",
5,Bailey Fountain,40.673816,-73.970233,Grand Army Plaza,638,Fountain,
5,Bar Goto Niban,40.68073,-73.975692,474 Bergen St,654,Cocktail Bar,
5,Ramen Danbo,40.67607,-73.974594,52 7th Ave,663,"Ramen Restaurant, Noodle Restaurant",
5,Bagel Pub,40.675809,-73.974279,57 7th Ave,670,"Bagel Shop, Restaurant",
5,Hartley's,40.682628,-73.961286,14 Putnam Ave,664,"Pub, Restaurant",
5,Grand Army Plaza,40.673658,-73.970096,413 Flatbush Ave,672,Plaza,
5,Cheryl's Global Soul,40.67362,-73.967478,236 Underhill Ave,660,"Caribbean Restaurant, New American Restaurant, Southern Food Restaurant",
5,Ride Brooklyn,40.680888,-73.975829,468 Bergen St,677,Bicycle Store,
5,Beer Witch,40.680934,-73.976136,460 Bergen St,689,"Beer Store, Liquor Store",
5,Tom's Restaurant,40.674487,-73.963326,782 Washington Ave,679,"Diner, American Restaurant",
5,Grand Army Plaza,40.673487,-73.968433,1 Grand Army Plz,716,Parking,
5,Brooklyn Conservatory of Music,40.675958,-73.974765,58 7th Ave,688,Music School,
5,Barclays Center,40.682681,-73.975332,620 Atlantic Ave,712,Stadium,
5,Locanda Vini & Olii,40.684955,-73.962946,129 Gates Ave,740,Italian Restaurant,
6,Joloff,40.684002,-73.954273,1168 Bedford Ave,113,African Restaurant,
6,Dynaco,40.686628,-73.954854,1112 Bedford Ave,182,"Pub, Cocktail Bar",
6,Do or Dive,40.686791,-73.954817,1108 Bedford Ave,206,Dive Bar,
6,Pilar Cuban Eatery,40.688076,-73.955128,397 Greene Ave,332,"Cuban Restaurant, Latin American Restaurant",
6,Dept. Of Culture,40.687226,-73.950646,327 Nostrand Ave,343,African Restaurant,
6,For All Things Good,40.687656,-73.956725,343 Franklin Ave,373,"Café, Mexican Restaurant",
6,The Holler,40.687213,-73.957145,348 Franklin Ave,352,"Beer Bar, Cocktail Bar, Restaurant",
6,Stonefruit Espresso + Kitchen,40.68883,-73.955157,1058 Bedford Ave,423,"Café, Coffee Shop, Salad Restaurant",
6,Hart's,40.681425,-73.955875,506 Franklin Ave,441,New American Restaurant,
6,Chilo's,40.6883,-73.956838,323 Franklin Ave,451,"Bar, Taco Restaurant",
6,"Captain Dan's ""Good Time"" Tavern",40.688617,-73.951048,497 Greene Ave,434,"Bar, American Restaurant",
6,C'mon Everybody,40.6883,-73.956838,325 Franklin Ave,449,"Music Venue, Cocktail Bar, Lounge",
6,Swell Dive,40.689323,-73.95487,1013 Bedford Ave,467,"Bar, Filipino Restaurant, Tex-Mex Restaurant",
6,Bad Luck Bar,40.6824,-73.949675,492 Nostrand Ave,464,Bar,
6,Doris,40.68133,-73.957397,1088 Fulton St,510,"Cocktail Bar, Beer Garden",
6,Alive Herbals,40.682074,-73.94975,449 Nostrand Ave,491,"Organic Grocery, Herbs and Spices Store",
6,The Fly,40.682004,-73.958427,549 Classon Ave,544,"Cocktail Bar, Wine Bar, American Restaurant",
6,Speedy Romeo,40.687514,-73.959991,367 Classon Ave,569,Pizzeria,
6,Nostrand Cafe,40.689799,-73.951181,261 Nostrand Ave,554,Korean Restaurant,
6,Clementine Bakery,40.687581,-73.959514,299 Greene Ave,563,"Bakery, Vegan and Vegetarian Restaurant",
6,Doctor's Cave Cafe,40.68403,-73.947165,856 Marcy Ave,572,"Café, Diner",
6,Little Roy Coffee Co.,40.688655,-73.947604,571 Greene Ave,673,"Café, Coffee Shop, Sandwich Spot",
6,Hartley's,40.682628,-73.961286,14 Putnam Ave,695,"Pub, Restaurant",
6,Sankofa Aban Bed and Breakfast,40.6815,-73.947024,107 Macon St,690,"Bed and Breakfast, Hotel",
6,Mekelburg's,40.687556,-73.962436,293 Grand Ave,770,"Beer Bar, Deli, American Restaurant",
6,Bar Laika by e-flux,40.686972,-73.962108,224 Greene Ave,734,"Cocktail Bar, Restaurant",
6,Locanda Vini & Olii,40.684955,-73.962946,129 Gates Ave,769,Italian Restaurant,
6,Place des Fêtes,40.686951,-73.962892,212 Greene Ave,797,Wine Bar,
6,Bed-Vyne Wine & Spirits,40.684801,-73.944534,385 Tompkins Ave,797,Wine Store,
6,Bed-Vyne Brew,40.684801,-73.944534,370 Tompkins Ave,800,Beer Garden,
6,Endless Life Brewing,40.678485,-73.954933,585 Franklin Ave,751,"Bar, Brewery",
6,Herbert Von King Park,40.689817,-73.946471,670 Lafayette Ave,783,"Picnic Area, Playground",
6,Brooklyn Public Library,40.691628,-73.951339,617 Dekalb Ave,729,Library,
6,Macosa Trattoria,40.687272,-73.94489,310 Tompkins Ave,800,Italian Restaurant,
6,Peaches Shrimp & Crab,40.687985,-73.96254,285 Grand Ave,821,"Cocktail Bar, American Restaurant, Seafood Restaurant",
6,Bar Camillo,40.686534,-73.944251,333 Tompkins Ave,809,"Pizzeria, Italian Restaurant",
6,Leon & Son,40.682904,-73.963041,995 Fulton St,832,"Liquor Store, Wine Store",
6,Izzy Rose,40.686954,-73.962805,214 Greene Ave,772,"Cocktail Bar, Café, Vegan and Vegetarian Restaurant",
6,Guevara’s,40.688028,-73.962934,39 Clifton Pl,827,Vegan and Vegetarian Restaurant,
6,Warude,40.684492,-73.943999,387 Tompkins Ave,820,Japanese Restaurant,
6,Peace & Riot,40.683743,-73.943795,401-403 Tompkins Ave,846,Gift Store,
6,"Sincerely, Tommy",40.686051,-73.944189,343 Tompkins Ave,808,"Fashion Accessories Store, Jewelry Store, Women's Store",
6,Le Paris Dakar 2,40.680378,-73.946676,1365 Fulton St,814,"Café, Coffee Shop, African Restaurant",
6,Peaches Hothouse,40.683367,-73.943737,415 Tompkins Ave,862,"American Restaurant, South American Restaurant, Southern Food Restaurant",
6,The Good Batch,40.682574,-73.96329,936 Fulton St,845,"Bakery, Ice Cream Parlor, Restaurant",
6,Herbert Von King Cultural Arts Center,40.689765,-73.946425,670 Lafayette Ave,809,Community Center,
6,Food Garden Market,40.677383,-73.95585,608 Franklin Ave,870,Grocery Store,
6,Lover's Rock,40.683046,-73.943638,419 Tompkins Ave,889,Cocktail Bar,
6,Tony's Pizza Spot,40.690499,-73.960122,431 Dekalb Ave,782,Pizzeria,
6,The 3 Luigis,40.688253,-73.962593,275 Grand Ave,827,"Pizzeria, Italian Restaurant",
7,Museum of the Moving Image,40.756325,-73.92395,3601 35th Ave,44,Museum,
7,Mar's,40.758371,-73.924114,3421 34th Ave,285,"Cocktail Bar, New American Restaurant, Seafood Restaurant",
7,La Choza del Gordo,40.753018,-73.922514,4105 Northern Blvd,323,"Colombian Restaurant, Tapas Restaurant",
7,Food Bazaar Supermarkets,40.752184,-73.921434,4202 Northern Blvd,421,Grocery Store,
7,Tea and Milk,40.759071,-73.926238,3202 34th Ave,430,"Bubble Tea Shop, Sandwich Spot",
7,Villa Brazil Cafe Grill,40.755184,-73.918141,4316 34th Ave,483,Brazilian Restaurant,
7,Pye Boat Noodle,40.760326,-73.921611,3513 Broadway,535,Thai Restaurant,
7,Brooklyn Bagel & Coffee Co.,40.76048,-73.921923,3505 Broadway,538,"Sandwich Spot, Bagel Shop, Bakery",
7,Astoria Bier & Cheese,40.760461,-73.922621,3414 Broadway,546,"Bar, Deli, Sandwich Spot",
7,Astoria Seafood,40.754062,-73.929935,3710 33rd St,536,"Mediterranean Restaurant, Seafood Restaurant, Meat and Seafood Store",
7,Retro Pizza Cafe,40.758368,-73.91813,4102 Broadway,561,Pizzeria,
7,Lockwood,40.76075,-73.923942,3215 33rd St,578,Gift Store,
7,Muncan Food Corporation,40.757882,-73.916102,4309 Broadway,661,Food and Beverage Service,
7,Il Bambino,40.762882,-73.920878,3408 31st Ave,846,"Deli, Italian Restaurant, Sandwich Spot",
7,Milkflower,40.762886,-73.920703,3412 31st Ave,848,"Pizzeria, Italian Restaurant",
7,Enthaice Thai Kitchen,40.763139,-73.921368,3320 31st Ave,852,Thai Restaurant,
7,DiWine,40.760809,-73.915601,4115 31st Ave,868,"Wine Bar, BBQ Joint, New American Restaurant",
7,I Love Foods Supermarket,40.755557,-73.912214,4818 Broadway,967,"Butcher, Fruit and Vegetable Store, Grocery Store",
7,Taco City Cuisine,40.755557,-73.912214,4814 Broadway,959,Mexican Restaurant,
8,The Mary Lane,40.73669,-74.006213,99 Bank St,72,Dining and Drinking,
8,Orient Express Cocktail Bar,40.735792,-74.007487,325 W 11th St,138,"Cocktail Bar, Chinese Restaurant, Mediterranean Restaurant",
8,11th Street Cafe,40.735737,-74.007529,327 W 11th St,151,"Café, Coffee Shop, Sandwich Spot",
8,Malaparte,40.736855,-74.008053,753 Washington St,165,"Pizzeria, Italian Restaurant",
8,Entwine,40.737396,-74.007987,765 Washington St,183,"Cocktail Bar, Wine Bar, Mediterranean Restaurant",
8,Left Bank,40.735164,-74.006764,117 Perry St,166,"New American Restaurant, Bistro",
8,Wallse,40.735399,-74.008039,344 W 11th St,209,"Austrian Restaurant, German Restaurant, Modern European Restaurant",
8,Canto,40.735164,-74.006764,117 Perry St,181,"Cocktail Bar, Wine Bar, Italian Restaurant",
8,The Otheroom,40.734966,-74.008109,143 Perry St,242,"Wine Bar, Lounge",
8,The Elk,40.734122,-74.007377,128 Charles St,284,"Café, Coffee Shop, Restaurant",
8,Sweetgreen,40.739288,-74.005879,32 Gansevoort St,296,"Salad Restaurant, Vegan and Vegetarian Restaurant",
8,L'Artusi,40.733806,-74.005138,228 W 10th St,306,Italian Restaurant,
8,Pastis,40.739255,-74.0071,52 Gansevoort St,340,French Restaurant,
8,Barbuto,40.73887,-74.009356,113 Horatio St,363,Italian Restaurant,
8,Taïm Falafel and Smoothie Bar,40.735996,-74.00195,222 Waverly Pl,362,"Mediterranean Restaurant, Middle Eastern Restaurant",
8,RH Rooftop Restaurant,40.739918,-74.006515,9 9th Ave,369,New American Restaurant,
8,Vin Sur Vignt,40.736384,-74.001572,192 7th Ave S,395,Wine Bar,
8,Hudson River Park Run,40.734437,-74.009704,,398,Park,
8,Black Stone Roasters,40.733279,-74.006645,,375,Coffee Shop,
8,Té Company,40.73465,-74.001853,163 W 10th St,428,"Tea Room, Restaurant",
8,STK Steakhouse,40.739844,-74.007255,26 Little West 12th St,391,"Night Club, American Restaurant, Steakhouse",
8,Kobrick Coffee Co,40.740378,-74.005485,24 9th Ave,425,"Cocktail Bar, Coffee Shop, Fast Food Restaurant",
8,Libertine,40.732947,-74.007659,684 Greenwich St,417,French Restaurant,
8,Hudson River Park,40.7342,-74.010481,West St,445,Park,
8,La Pecora Bianca,40.739667,-74.007815,817 Washington St,363,Dining and Drinking,
8,Via Carota,40.733199,-74.003629,51 Grove St,444,Italian Restaurant,
8,Buvette,40.732641,-74.004306,42 Grove St,446,French Restaurant,
8,Studio Cafe at the Whitney,40.739583,-74.008904,99 Gansevoort St,398,Café,
8,Soho House Rooftop,40.740634,-74.005976,29 9th Ave,437,Roof Deck,
8,Soho House 6th Floor Bar,40.740526,-74.005972,29 9th Ave,444,Bar,
8,Bar Pisellino,40.732933,-74.003488,52 Grove St,454,"Cocktail Bar, Café, Restaurant",
8,STK Rooftop,40.739789,-74.007296,26 Little West 12th St,378,Steakhouse,
8,JeJu Noodle Bar,40.733047,-74.007247,679 Greenwich St,410,Korean Restaurant,
8,Fig & Olive,40.740692,-74.006904,420 W 13th St,458,"Mediterranean Restaurant, Bar",
8,Fabrique,40.740397,-74.004788,348 W 14th St,470,"Bakery, Restaurant",
8,4 Charles Prime Rib,40.735115,-74.000649,4 Charles St,487,"American Restaurant, Steakhouse",
8,Joseph Leonard,40.733577,-74.001636,170 Waverly Pl,488,"French Restaurant, New American Restaurant",
8,The Biergarten at The Standard,40.74058,-74.007983,848 Washington St,461,"Beer Garden, BBQ Joint, Italian Restaurant",
8,The Top of the Standard,40.740848,-74.008037,848 Washington St,503,"Roof Deck, Skating Rink",
8,The Garden at St Luke in the Fields,40.73263,-74.006707,487 Hudson St,529,Garden,
8,Le Bain,40.740898,-74.00817,848 Washington St,519,"Night Club, Lounge, French Restaurant",
8,Brooklyn Fare,40.732056,-74.007994,666 Greenwich St,513,Grocery Store,
8,Tesla Store,40.741236,-74.007659,860 Washington St,516,Car Dealership,
8,Mah-Ze-Dahr Bakery,40.735081,-73.999905,28 Greenwich Ave,539,"Bakery, American Restaurant, French Restaurant",
8,Xi'an Famous Foods,40.740154,-74.001808,96 8th Ave,538,"Burger Joint, Chinese Restaurant",
8,Sushi Nakazawa,40.731772,-74.004533,23 Commerce St,555,Sushi Restaurant,
8,Terremoto Coffee,40.740868,-74.003321,328 W 15th St,543,"Coffee Shop, Restaurant",
8,Rosemary's,40.73487,-73.999722,18 Greenwich Ave,567,Italian Restaurant,
8,Hudson River Greenway Running Path,40.732846,-74.010645,"Hudson River Greenway , New York, NY 10282, United States",576,Hiking Trail,
8,Gadfly Bar,40.740159,-74.001634,258 W 15th St,558,"Lounge, Cocktail Bar",
9,Maman,40.728499,-74.007853,375 Hudson St,69,"Bakery, Café, Restaurant",
9,Westville,40.727156,-74.007669,333 Hudson St,206,"Comfort Food Restaurant, New American Restaurant",
9,Lelabar,40.730369,-74.00653,422 Hudson St,213,"Lounge, Wine Bar, Burger Joint",
9,The Clam,40.730314,-74.006571,420 Hudson St,231,"New American Restaurant, Seafood Restaurant",
9,Port Sa’id,40.727642,-74.00698,350 Hudson St,190,Israeli Restaurant,
9,Merriweather Coffee + Kitchen,40.730582,-74.006626,428 Hudson St,237,"Café, Coffee Shop, Salad Restaurant",
9,La Colombe Torrefaction,40.726688,-74.006995,75 Vandam St,274,"Café, Coffee Shop, Restaurant",
9,Hudson Clearwater,40.731114,-74.006909,447 Hudson St,285,"New American Restaurant, Vegan and Vegetarian Restaurant",
9,Leroy Street Dog Run,40.730296,-74.011199,West St,262,Dog Park,
9,Pier 40 Soccer Fields,40.729091,-74.011849,353 West St,274,Soccer Field,
9,Hudson River Park Tennis Courts,40.727168,-74.011162,92 Hudson St,298,Tennis Court,
9,Film Forum,40.728383,-74.004181,209 W Houston St,353,Indie Movie Theater,
9,The Ear Inn,40.725865,-74.009495,326 Spring St,334,"Pub, American Restaurant",
9,The Garden at St Luke in the Fields,40.73263,-74.006707,487 Hudson St,364,Garden,
9,Paul's Casablanca,40.726112,-74.008369,305 Spring St,334,"Cocktail Bar, Lounge",
9,Brooklyn Fare,40.732056,-74.007994,666 Greenwich St,366,Grocery Store,
9,Daily Provisions,40.729147,-74.003862,29 Bedford St,400,"Café, Restaurant",
9,Emily - West Village,40.729415,-74.003916,35 Downing St,401,"Burger Joint, Pizzeria, American Restaurant",
9,Carmine Street Beers,40.729748,-74.00358,52 Carmine St,427,"Beer Bar, Restaurant",
9,Hudson River Greenway Running Path,40.732846,-74.010645,"Hudson River Greenway , New York, NY 10282, United States",444,Hiking Trail,
9,Canal Park,40.725298,-74.01052,533 Canal St,427,Park,
9,Trader Joe's,40.725823,-74.005084,233 Spring St,470,Grocery Store,
9,Torch & Crown Brewing Company,40.726171,-74.004224,12 Vandam St,464,"Brewery, American Restaurant",
9,Sushi Nakazawa,40.731772,-74.004533,23 Commerce St,475,Sushi Restaurant,
9,Nami Nori,40.730189,-74.003248,33 Carmine St,475,Japanese Restaurant,
9,Libertine,40.732947,-74.007659,684 Greenwich St,462,French Restaurant,
9,Shuka,40.72702,-74.00273,38 MacDougal St,516,"American Restaurant, French Restaurant, Mediterranean Restaurant",
9,Raku,40.727296,-74.002523,48 MacDougal St,521,"Udon Restaurant, Noodle Restaurant",
9,JeJu Noodle Bar,40.733047,-74.007247,679 Greenwich St,467,Korean Restaurant,
9,Murray’s Cheese,40.731003,-74.003062,254 Bleecker St,534,"Cheese Store, Gourmet Store",
9,Sweetgreen,40.729995,-74.002455,226 Bleecker St,533,"Salad Restaurant, Dining and Drinking, Vegan and Vegetarian Restaurant",
9,Rock Bar,40.732655,-74.009764,185 Christopher St,432,"Arts and Entertainment, Gay Bar, Restaurant",
9,Arlo Rooftop Bar,40.724553,-74.008177,231 Hudson St,497,Roof Deck,
9,Black Stone Roasters,40.733279,-74.006645,,512,Coffee Shop,
9,Greca,40.723952,-74.010423,452 Washington St,546,"Cocktail Bar, Greek Restaurant, Mediterranean Restaurant",
9,Buvette,40.732641,-74.004306,42 Grove St,568,French Restaurant,
9,Maman,40.723631,-74.008358,205 Hudson St,565,"Bakery, Café, Restaurant",
9,SUGARFISH by sushi nozawa,40.725162,-74.003617,202 Spring St,585,Sushi Restaurant,
9,Blue Ribbon Sushi,40.726058,-74.00243,119 Sullivan St,585,Sushi Restaurant,
9,Porto Rico Importing Co.,40.729532,-74.001607,201 Bleecker St,582,"Coffee Shop, Deli, Mexican Restaurant",
9,Dame,40.728941,-74.00154,85 MacDougal St,582,"Bar, Seafood Restaurant",
9,Caffe Dante,40.728773,-74.001751,79 MacDougal St,586,Italian Restaurant,
9,Palma,40.731132,-74.002281,28 Cornelia St,588,Italian Restaurant,
9,Blue Ribbon Brasserie,40.725397,-74.002928,97 Sullivan St,588,"French Restaurant, Sushi Restaurant, New American Restaurant",
9,The Elk,40.734122,-74.007377,128 Charles St,597,"Café, Coffee Shop, Restaurant",
9,Hudson River Park,40.7342,-74.010481,West St,615,Park,
9,L'Artusi,40.733806,-74.005138,228 W 10th St,632,Italian Restaurant,
9,Via Carota,40.733199,-74.003629,51 Grove St,630,Italian Restaurant,
9,Hudson River Park Run,40.734437,-74.009704,,629,Park,
9,San Carlo Osteria Piemonte,40.725097,-74.002043,90 Thompson St,645,"Wine Bar, Italian Restaurant, Mediterranean Restaurant",
10,Les Enfants de Bohème,40.713644,-73.988802,177 Henry St,118,French Restaurant,
10,The Dancer,40.714125,-73.986988,202 Clinton St,162,"Cocktail Bar, Restaurant",
10,Eastwood,40.714178,-73.987034,221 E Broadway,181,"Cocktail Bar, American Restaurant, Mediterranean Restaurant",
10,Hawa Smoothies,40.713851,-73.989159,181 E Broadway,216,Restaurant,
10,Wu's Wonton King,40.713937,-73.989948,165 E Broadway,248,"Cantonese Restaurant, Dim Sum Restaurant",
10,169 Bar,40.713889,-73.989728,169 E Broadway,244,"Night Club, Dive Bar, American Restaurant",
10,Little Canal,40.714301,-73.990443,26 Canal St,283,"Wine Bar, Coffee Shop, Restaurant",
10,Ernesto's,40.71422,-73.985464,259 E Broadway,268,Spanish Restaurant,
10,Cafe Grumpy,40.715168,-73.990302,13 Essex St,322,"Coffee Shop, Restaurant",
10,Metrograph,40.715144,-73.991174,7 Ludlow St,376,"American Restaurant, Vegan and Vegetarian Restaurant, Restaurant",
10,Forgtmenot,40.714594,-73.991589,138 Division St,374,"New American Restaurant, Dive Bar",
10,Clandestino,40.71472,-73.990896,35 Canal St,349,"Wine Bar, Cocktail Bar",
10,Cervo's,40.714924,-73.99134,43 Canal St,386,"Mediterranean Restaurant, Spanish Restaurant",
10,China North Dumpling,40.715718,-73.989887,27 Essex St,376,"Cantonese Restaurant, Dumpling Restaurant, Fast Food Restaurant",
10,Doughnut Plant,40.71629,-73.988688,379 Grand St,407,"Bagel Shop, Bakery, American Restaurant",
10,Kiki's,40.714589,-73.991763,130 Division St,410,"Greek Restaurant, Mediterranean Restaurant, Middle Eastern Restaurant",
10,Michaeli Bakery,40.714208,-73.991879,115 Division St,410,"Bakery, Dessert Shop, Middle Eastern Restaurant",
10,Basketball City,40.709975,-73.984905,299 South St,399,"Arts and Entertainment, Restaurant",
10,Bar Belly,40.715082,-73.991477,14B Orchard St,435,"Cocktail Bar, Restaurant",
10,Regina's Grocery,40.715504,-73.991843,27 Orchard St,446,"Deli, Italian Restaurant, Sandwich Spot",
10,Scarr's Pizza,40.71574,-73.991637,35 Orchard St,470,Pizzeria,
10,Abrons Arts Center,40.715235,-73.983845,466 Grand St,438,Arts and Entertainment,
10,Ost Cafe,40.714473,-73.982113,511 Grand St,517,"Café, Coffee Shop, Restaurant",
10,Golden Diner,40.712473,-73.994212,123 Madison St,543,"Diner, American Restaurant, Sandwich Spot",
10,Fong On,40.714106,-73.993665,81 Division St,526,"Dessert Shop, Chinese Restaurant",
10,Mr. Fong's,40.712418,-73.994253,40 Market St,551,Cocktail Bar,
10,Super Taste,40.715088,-73.993267,26 Eldridge St,538,Chinese Restaurant,
10,The Grand Delancey,40.718143,-73.987975,115 Delancey St,599,"Beer Bar, Cocktail Bar, Wine Bar",
10,Regal Essex Crossing,40.718106,-73.987692,129 Delancey St,601,Movie Theater,
10,Zafis Luncheonette,40.715043,-73.982965,500 Grand St,475,"Burger Joint, Diner, American Restaurant",
10,El Castillo De Jagua II,40.714372,-73.981847,521 Grand St,546,"Latin American Restaurant, Mexican Restaurant, Spanish Restaurant",
10,Sun Hing Lung Co.,40.712665,-73.995092,58 Henry St,622,"Bakery, Cantonese Restaurant",
10,FDR Drive / East River Greenway & Bike Path,40.711149,-73.981372,South Ferry,580,"Bike Trail, Race Track",
10,Frank's Bike Shop,40.713926,-73.98039,553 Grand St,649,Bicycle Store,
10,Dreamers Coffee House,40.712821,-73.995316,54 Henry St,656,Coffee Shop,
10,Spicy Village,40.716974,-73.993298,68 Forsyth St,682,Cantonese Restaurant,
10,Wayla,40.718234,-73.992605,100 Forsyth St,743,Thai Restaurant,
